EventID,T1d,T2d,T3d,T4d,T5d,T6d,T7d,T8d,T9d,T10d
INDOFLOODS-gauge-364-86,57.5156911,102.691512,145.3352689,187.1987477,212.058656,290.3886597,375.1005077,438.931003,502.9862344,568.4934896000002
INDOFLOODS-gauge-364-87,89.41988866,152.53360519999995,232.8777734,287.2903990000001,337.8890022,400.9696467,486.3747334,551.0549784,617.8515394,684.5076082
INDOFLOODS-gauge-364-88,41.04197869,82.98621879,106.0498427,121.4324915,138.6212967,160.7935311,195.3261882,223.2149427,250.1475568,270.9509876
INDOFLOODS-gauge-364-89,72.24856879,165.32113940000005,255.1683579,405.7734734,546.3751407000002,650.3110662,734.4541059999998,803.0851532,830.1410552,871.4815449999999
INDOFLOODS-gauge-364-90,124.5289412,194.36945380000003,253.0174971,298.4347152,353.3989175,477.2512327,549.4998013999998,642.5723720999998,732.4195905,883.0247061000001
INDOFLOODS-gauge-364-91,54.04417434,105.991646,161.3062556,274.75852810000004,357.4547077000001,415.9817164,441.0476959,478.3253928,501.80844800000006,532.6514751
INDOFLOODS-gauge-364-92,64.62748807,116.4294939,170.4736682,222.4211399,277.7357494,391.1880220000001,473.8842015,532.4112103,557.4771897999998,594.7548867
INDOFLOODS-gauge-364-93,92.90876879,166.72007549999995,231.0487349,267.7461844,310.2717812,322.5266707,349.9407425,419.8545229,521.7685573,616.0247688
INDOFLOODS-gauge-364-94,58.44699393,117.361334,182.3180635,240.6301046,295.33463660000007,348.2223792,418.6161036,503.3631415,593.6769473999999,646.6221501
INDOFLOODS-gauge-364-95,65.06405886,122.9686578,157.7768472,179.74067480000005,215.72720330000004,244.1886614,260.6027301,271.0648858,275.6327698,279.8885342
INDOFLOODS-gauge-364-96,44.54340145,78.22063079,117.2579031,150.70678840000005,166.9321699,175.3838967,192.0842578,201.3731159,209.8883142,224.4266775
INDOFLOODS-gauge-364-97,57.25908328,110.1615297,159.74386090000004,213.8686592,258.4120606,292.08929,331.1265622,364.5754476,380.800829,389.2525558
INDOFLOODS-gauge-364-98,156.177526,216.4264658,251.2164809,268.18231430000003,280.62165350000004,296.390027,329.5164409,360.8342035,406.3254831,463.5845663
INDOFLOODS-gauge-364-99,49.4571279,100.9065043,155.811083,213.6744741,316.3605782,493.9316996,646.1273402,795.4716523,951.6491784,1011.898118
INDOFLOODS-gauge-364-100,35.34246436,70.19279109,108.1153158,161.8286316,206.614108,257.4403998,333.11326319999995,382.57039110000005,434.0197675,488.9243462
INDOFLOODS-gauge-364-101,66.06921817,141.8882002,256.1143021,369.26504730000005,471.1217623,546.8653448,582.2078092,617.0581359,654.9806606000002,708.6939764
INDOFLOODS-gauge-364-102,185.0324076,309.5544846,375.4847108,450.6516759,503.9482791,541.9640539,547.0994373999998,555.4546068,582.4655199,618.8961361
INDOFLOODS-gauge-364-103,101.8798015,166.1577141,244.56694790000003,302.1603064,379.3245706,532.8344254,717.866833,842.38891,908.3191362,983.4861013
INDOFLOODS-gauge-364-104,69.96295855,148.3934081,250.2732096,314.5511222,392.960356,450.5537145,527.7179787,681.2278336,866.2602411,990.7823181
INDOFLOODS-gauge-364-105,125.7077246,205.4823206,325.0205871,405.9610804,466.1902838,488.4189291,500.1600086,522.0260286,530.6357197,534.5758545
INDOFLOODS-gauge-364-106,153.7404795,259.30705090000004,395.5563072,519.5829265,657.0549702000002,894.4719202,1082.889377,1226.260583,1400.828764,1476.46356
INDOFLOODS-gauge-364-107,94.54015614,190.5846228,304.2950376,439.7205557,593.4610351,699.0276065,835.2768629,959.3034822,1096.775526,1334.192476
INDOFLOODS-gauge-364-108,42.96217483,52.7481659,68.4083593,84.05709703,97.38428687,106.8223866,114.2188402,117.2045411,120.0481443,131.0343791
INDOFLOODS-gauge-364-109,41.52305341,85.22092114,118.2070362,144.4413942,189.1984602,226.537489,245.5456965,254.0047157,262.26862180000006,277.0171677
INDOFLOODS-gauge-364-110,88.43659724,150.65130280000002,210.8780013,264.5692839,316.602013,451.145645,616.0672799,743.46706,1056.231043,1188.321047
INDOFLOODS-gauge-364-111,26.22272941,45.88225709,68.14853116,96.08056357,123.2571034,150.59187880000005,213.6174822,309.40045160000005,401.4632721,489.8998693
INDOFLOODS-gauge-364-112,184.2018272,290.2691268000001,314.7128974,327.8240305,353.51698660000005,373.618653,385.5333166,411.756046,431.41557360000013,453.6818477
INDOFLOODS-gauge-364-113,77.31251421,126.4714479,155.6335627,203.2752164,270.0576808,454.259508,560.3268076,584.7705782,597.8817113,623.5746674
INDOFLOODS-gauge-364-114,75.54513903,112.7951352,129.12997140000002,161.89334499999995,207.3945347,269.9815226,375.8926158,453.20513,502.3640637,531.5261785
INDOFLOODS-gauge-364-115,62.94205221,112.97318590000002,140.6125644,156.9008128,172.7196179,197.6678109,210.5105668,212.0155785,213.2472922,219.9116874
INDOFLOODS-gauge-364-116,38.40290397,59.03303052,104.2474691,167.18952130000002,217.2206551,244.8600335,261.148282,276.9670871,301.91528,314.758036
INDOFLOODS-gauge-364-117,118.9599827,229.1793719,313.76473460000005,438.9889226,555.0431570000002,631.0833784,659.7762154,690.8493892000001,703.6646231000002,721.100536
INDOFLOODS-gauge-364-118,110.2917716,215.422453,363.6481682,487.29868560000006,690.4912004,809.4511831,919.6705723,1004.255935,1129.480123,1245.534357
INDOFLOODS-gauge-364-119,86.72052645,245.3088594,355.600631,460.7313124,608.9570276000002,732.6075450000002,935.8000598,1054.760042,1164.979432,1249.564794
INDOFLOODS-gauge-364-120,97.83934224,145.6242646,181.2522861,223.8196568,310.5401832,469.1285162,579.4202878,684.5509691000002,832.7766842999998,956.4272018
INDOFLOODS-gauge-364-121,82.34865776,175.36275569999995,243.1477456,302.2787805000001,341.4599465,363.3389879,380.4664194,395.6088686,618.8383872,765.2016636
INDOFLOODS-gauge-364-122,50.02039766,80.51443097,127.2970487,155.94499140000005,179.40694309999995,193.8429174,205.8685196,213.6771477,227.2807205,269.97609500000004
INDOFLOODS-gauge-364-123,19.1117425,43.78287158,55.18259186,109.8943017,150.58765380000003,170.3201444,183.5975071,206.1877985,216.1723131,222.2656802
INDOFLOODS-gauge-364-124,76.58923097,111.3240869,166.16469919999997,188.5521442,226.6218772,269.1191687,373.6686275,425.73051,489.197746,562.8565642000002
INDOFLOODS-gauge-364-125,93.395502,187.85819530000003,264.4474263,299.1822822,354.0228946000001,376.4103395,414.4800726,456.977364,561.5268227999999,613.5887052999999
INDOFLOODS-gauge-364-126,54.80794807,99.44939807,133.6095507,181.9549015,242.0276201,309.8827269,389.5373472,459.48493939999986,534.666576,663.1322842000002
INDOFLOODS-gauge-364-127,47.20595897,88.15039976,125.8528388,151.0640203,171.5667902,208.6900209,263.497969,308.139419,342.2995716,390.6449224
INDOFLOODS-gauge-364-128,139.21808869999998,224.0033577,278.12273700000003,352.8054013,502.2618973,597.3210809999998,666.5611643,728.0450741000002,773.3482776000002,799.1208575
INDOFLOODS-gauge-364-129,103.7898492,202.3527396,284.9634966,335.1295768,356.4839565,373.192686,390.7874184,404.9621918,416.8342384,437.499786
INDOFLOODS-gauge-364-130,114.3553242,201.8372059,289.13117939999995,370.0453298,436.2629932,486.2518524,528.4017282,552.3681211,585.6941289,607.3480863
INDOFLOODS-gauge-364-131,97.15941503,199.5878383,325.203488,439.5588122,527.0406939,614.3346674,695.2488178,761.4664812000002,811.4553404,853.6052162000002
INDOFLOODS-gauge-364-132,62.17199341,101.1730222,133.78220190000002,187.951236,238.3827113,295.2229225,364.8342805,453.1483742,551.6863052,598.6797343
INDOFLOODS-gauge-364-133,58.04280445,74.79007399,87.05267914,98.80154348,114.2096123,133.4214579,141.795403,151.27909730000005,156.0678629,161.1588584
INDOFLOODS-gauge-364-134,107.8112676,172.2538932,230.2966977,247.0439672,259.3065724,271.05543670000003,286.4635055,305.67535110000006,314.0492963,323.5329905
INDOFLOODS-gauge-364-135,103.0738724,153.55081769999995,169.0440101,204.6906965,223.3320455,252.6833947,288.7262697,313.099979,345.2662702,381.9886852
INDOFLOODS-gauge-364-136,45.73777238,89.84876666,101.4106112,106.880599,113.5166886,128.6378649,169.3077235,225.8060701,341.74933030000005,486.1562406000001
INDOFLOODS-gauge-364-137,73.23105459,129.8924663,186.321019,247.4335936,286.0758071,315.1482324,350.5821946000001,395.4630704,447.3497385,469.7922095
INDOFLOODS-gauge-364-138,88.18277679,203.562429,343.2845101000001,463.1946617,536.4257163,593.087128,649.5156807,710.6282553,749.2704687999999,778.3428941000002
INDOFLOODS-gauge-364-139,104.058841,200.9872701,272.0858137,360.26859039999994,475.6482427,615.3703237000002,735.2804752999998,808.5115298999998,865.1729417000001,921.6014943
INDOFLOODS-gauge-364-140,26.92412286,51.59195559,59.72060056,71.29730635,91.96481023,108.3170235,130.7228256,162.5722148,174.0122045,183.4983638
INDOFLOODS-gauge-364-141,75.40753379,128.19416940000002,161.8695517,218.695399,295.3362027,357.6009704,426.1090304,446.7697218,478.0847972,531.8978724
INDOFLOODS-gauge-364-142,126.1503465,188.2812657,230.1468009,305.5543347,358.3409703000001,392.0163526,448.8421999,525.4830036000002,587.7477713,656.2558313
INDOFLOODS-gauge-364-143,41.91391903,96.64539434,150.4707078,190.3885365,258.0603103,358.6975749,533.3160333999998,612.4985286,662.3043862000002,703.6501307
INDOFLOODS-gauge-364-144,22.98469105,32.78004323,39.43191224,41.04841682,48.0901968,61.11143303,87.62273151,108.9951209,150.90904,205.6405153
INDOFLOODS-gauge-364-145,89.58513059,131.09102109999998,169.7026086,181.8897688,192.75648930000003,204.4254242,220.93928190000003,259.53527760000003,281.60688789999995,292.2508115
INDOFLOODS-gauge-364-146,57.0966321,133.6330417,190.2202067,276.8855809,330.8929072,420.4780378,461.9839283,500.5955158,512.7826761,523.6493965
INDOFLOODS-gauge-364-147,139.0569833,189.6048795,246.2791234,322.2323117,390.7605531,434.2260309,461.7721147,501.7248404,522.4911975,538.0228153
INDOFLOODS-gauge-364-148,98.01325034,170.2393975,249.5339207,277.03374289999994,316.1595379,335.0964906000001,389.25305739999993,513.0917646,652.1487479,702.6966441000002
INDOFLOODS-gauge-364-149,72.68066355,143.3183987,214.3074416,303.6613206,399.3087718000001,522.1369768000002,620.1502271,692.3763743,771.6708974,799.1707197000002
INDOFLOODS-gauge-364-150,55.15782179,115.6625298,187.7921338,244.36346,317.0441236,387.6818587,458.6709016,548.0247806,643.6722318,766.5004368
INDOFLOODS-gauge-364-151,152.49118059999995,244.8829853,316.5656665,387.6761544,451.57245480000006,497.3559773,552.5137991,613.0185071000002,685.1481110000002,741.7194373
INDOFLOODS-gauge-364-152,148.1122821,233.1289165,270.2240029,376.8266274,424.2537734,467.9608832,535.268341,602.1415298,621.3163214,678.5670824
INDOFLOODS-gauge-364-153,171.0025752,273.4841132,395.1069081,477.22351839999993,547.0346512,576.3207157,599.5005794,617.3957215,638.9551909,658.8872769999998
INDOFLOODS-gauge-364-154,94.78000124,169.8963097,197.8640683,219.3210812,229.598797,236.03594680000003,259.0867288,288.6787159,345.7473922,399.2821068
INDOFLOODS-gauge-364-155,125.0932742,244.64944480000003,282.3366637000001,358.5261121000001,422.9363692,520.4428177,672.6250978999999,853.8278627000002,1006.636053,1158.7799289999996
INDOFLOODS-gauge-364-156,130.9187472,214.8836151,304.0212216,402.5480194,489.6221546,550.3513558999998,597.8891568,667.6807986,754.8129251,899.0087061
INDOFLOODS-gauge-364-157,69.33600724,105.5021707,140.3908125,219.3159012,303.0809821,396.7934351,436.5914139,464.0782279,476.9134841,523.0467646000002
INDOFLOODS-gauge-364-158,129.1923065,279.109065,368.3707796,410.601182,438.3533388,458.3453358,465.3390954,470.2975591,483.6413575,525.987379
INDOFLOODS-gauge-364-159,94.56249676,229.0293117,358.2216182,508.1383767,597.4000913,639.6304937000001,667.3826506,687.3746474999998,694.3684071,699.3268707999998
INDOFLOODS-gauge-364-160,79.90070190000002,146.6406084,288.9820115,405.9293455,429.86323160000006,477.2043193,534.3084372999998,603.9992706,657.0609316,709.6673024
INDOFLOODS-gauge-364-161,65.6249789,90.00843362,134.4891763,153.2684804,169.0911093,181.28749,197.2223832,210.8938331,227.8912858,247.5291957
INDOFLOODS-gauge-364-162,82.69454507,159.1945534,238.8742324,282.2217865,347.8467654,372.23022010000005,416.7109628,435.4902669,451.3128958,463.5092765
INDOFLOODS-gauge-364-163,87.59427745,152.2395859,189.4786,221.9017567,237.7064148,259.5432412,287.4026263,328.6027876,387.7199547,446.271446
INDOFLOODS-gauge-364-164,83.70913217,164.8415891,216.1811964,274.6774006,317.7610935,360.9458543,442.47973939999986,519.8351146000001,570.5371207999998,627.6673247
INDOFLOODS-gauge-364-165,104.7233082,187.30564730000003,280.10754269999995,380.7648907,464.4740228,545.6064797,596.946087,655.4422912,698.5259841,741.7107449
INDOFLOODS-gauge-364-166,90.95603576,174.84412949999995,259.0407053,271.425251,342.5826025,409.5278128,505.9170854,607.8763677000002,748.4204076000002,853.1437158
INDOFLOODS-gauge-364-167,81.56343231,128.2214798,196.1563989,323.1497733,493.0229795,695.6554183999998,794.139748,854.2357082999997,972.6002208999997,1029.7088
INDOFLOODS-gauge-364-168,95.18599224,211.6086893,275.8134398,339.9176291,429.67791449999993,511.2413468,557.8993943,625.8343133,752.8276877999998,922.700894
INDOFLOODS-gauge-364-169,110.8417174,204.5717321,245.4973436,278.94997,312.5450827,345.56378,390.3213759,459.9217998,555.1077921,671.5304891
INDOFLOODS-gauge-364-170,58.14776793,117.6322031,202.6399152,313.4816327,407.2116473,448.1372588,481.5898853,515.1849980000002,548.2036952999998,592.9612911
INDOFLOODS-gauge-364-171,66.72584459,80.34606883,93.39659252,115.334498,162.0643008,251.9175227,285.17224060000007,372.6379454,429.3830972,469.1337803
INDOFLOODS-gauge-364-172,124.1000934,236.7931041,346.4350943,451.4529805,523.7171338,597.3886898,665.207879,731.9337236,745.5539478999998,758.6044716
INDOFLOODS-gauge-364-173,61.96574607,91.36350421,103.1475043,106.7106341,111.8760828,123.0434228,138.14741719999998,158.3153416,166.9545096,172.6330061
INDOFLOODS-gauge-364-174,60.54502817,88.30802959,116.7383261,165.150033,227.1157791,256.5135372,268.2975373,271.8606671,277.0261158,288.1934558000001
INDOFLOODS-gauge-364-175,124.6677503,209.3926937,245.8090247,268.7284339,281.8286481,294.5060736,307.76023010000006,331.8843366000001,356.642259,379.3607795
INDOFLOODS-gauge-367-1,0.070535889,0.140095308,0.150658494,1.6242306999999998,1.723142325,1.912189875,5.23749064,10.65403128,12.72774248,13.20841377
INDOFLOODS-gauge-369-1,49.34054292,128.9652437,191.0452708,231.3762882,252.04229300000003,289.2702621,300.6333109,359.6285569,379.8850205,438.93595
INDOFLOODS-gauge-369-2,55.67041767,155.5615328,230.0723678,257.392682,261.6465597,266.577692,272.397018,285.4050687,322.7209908000001,385.6652021
INDOFLOODS-gauge-369-3,23.51161931,44.90147072,89.28092265,124.6988857,134.4456438,136.23879119999998,139.7357221,146.96453,154.423762,162.9237825
INDOFLOODS-gauge-369-4,24.16708705,64.64594655,93.25421657,109.92843,120.8761862,143.97234269999996,160.029748,176.5576445,185.1747143,193.6548905
INDOFLOODS-gauge-369-5,14.80695841,41.33672762,60.20878524,77.93614874,89.47150959999998,94.66792342,99.71929733,106.20551770000002,116.0837574,141.5152734
INDOFLOODS-gauge-369-6,10.90928363,40.23555251,71.57935162,86.54303113,106.4424135,120.4265712,135.2335296,161.7632988,180.6353564,198.3627199
INDOFLOODS-gauge-369-7,12.61374396,45.17769252,72.52808529,86.83114557,92.15576105,99.50501865,108.60162859999998,118.7835663,127.4189778,137.7837
INDOFLOODS-gauge-369-8,65.9300241,125.4272562,153.889744,175.1679575,186.237673,202.2109609,216.2781092,225.07910980000003,232.8240393,246.163048
INDOFLOODS-gauge-369-9,23.05233734,84.17146345,130.3708811,147.67162240000005,162.0456244,180.4409515,214.5083648,280.4383889,339.935621,368.3981088
INDOFLOODS-gauge-369-10,12.17844136,36.39102795,53.96429491,57.16493932,57.89046139999999,58.12971748,58.36624686,60.71666343,66.63425567,70.25087659
INDOFLOODS-gauge-369-11,40.77007797,86.23152676,142.04154069999996,223.4505333,314.1969430000001,378.5099461,396.5769547,399.8228021,404.0175449,412.2427498
INDOFLOODS-gauge-369-12,31.74097912,74.46297975,155.4220354,217.665542,241.8562605,252.3302872,264.311637,289.9239791,319.4197466,359.45392010000006
INDOFLOODS-gauge-369-13,15.68913263,43.76321664,74.30584822,137.0064581,190.284864,277.8566797,300.6432317,308.1192199,311.35679460000006,312.5366154
INDOFLOODS-gauge-369-14,40.0416811,136.153314,201.1363652,249.1009583,266.2802585,278.9900944,307.4325822,331.7594578,369.59767180000006,388.2016588
INDOFLOODS-gauge-369-15,37.98894072,75.14575909999998,103.3606589,117.5572882,140.1204655,160.1928812,179.0073418,202.4403506,229.9923765,249.5068792
INDOFLOODS-gauge-369-16,23.28284154,70.08952527,87.43624838,102.6795568,115.8733834,154.5507505,210.2487334,229.869623,261.2824794,290.7820165
INDOFLOODS-gauge-369-17,12.96818679,28.27520285,45.28025383,67.86590614,116.2832789,146.8972806,158.97544309999995,166.51651819999995,176.73863730000005,187.4070482
INDOFLOODS-gauge-369-18,32.42463136,61.51584159,76.41086825,89.37905505,104.6860711,121.6911221,144.2767744,192.6941471,223.3081488,235.3863114
INDOFLOODS-gauge-369-19,29.48279481,58.93001376,60.65345551,60.74014076,61.17825742,61.24724189,61.27256744,67.85676013,73.36345623,73.369745
INDOFLOODS-gauge-369-20,48.96882751,101.94337009999998,158.8707319,181.7573008,191.9789672,196.7238649,200.3395901,204.8394211,214.6960889,223.253919
INDOFLOODS-gauge-369-21,12.59453107,26.36897296,39.83077167,59.06491476,70.53343462,80.42151627,94.19354412,114.1423027,154.7440002,216.9040006
INDOFLOODS-gauge-369-22,10.49221704,26.76002472,44.96759195,56.16979993,60.78502401,67.26914694,78.67458025,100.140054,134.3443872,154.3115699
INDOFLOODS-gauge-369-23,15.74233408,30.04592946,41.71963693,47.46247059,51.78729061,61.59442747,73.99146728,78.74347254,79.78693709999997,80.74675522
INDOFLOODS-gauge-369-24,22.62222419,61.31977731,92.7954714,138.4056815,168.29712869999997,181.9815591,192.7462796,198.8800359,210.9461851,220.0997784
INDOFLOODS-gauge-369-25,21.3546531,67.99642245,117.971676,154.9883948,185.377877,200.9964336,241.9739044,273.4740379,304.4969706,339.1954715
INDOFLOODS-gauge-369-26,38.61855821,94.42117802,133.307998,157.78658380000005,162.75473490000005,174.3813617,179.6376061,188.8180119,201.6832923,208.3978391
INDOFLOODS-gauge-369-27,21.32352902,47.30109247,80.17470449,107.340264,139.60406880000002,167.38197030000003,188.2811115,227.0300867,271.840167,322.2181257
INDOFLOODS-gauge-369-28,19.26834728,34.3604535,70.89397275,82.71618543,91.55906781,94.87714516,97.21416111,100.1347274,103.8362053,111.054555
INDOFLOODS-gauge-369-29,13.25163527,32.48862672,56.12011181,78.19266463,92.22933889,111.4976862,126.5897924,163.1233116,174.9455243,183.7884067
INDOFLOODS-gauge-369-30,48.29575538,100.7700351,127.8244522,140.2748115,191.6443168,215.0352085,231.0928419,254.5551218,279.6384224,292.260493
INDOFLOODS-gauge-369-31,42.18974819,87.15474996,120.3236055,142.0480926,157.9924615,166.6764694,173.16204380000005,179.89135280000005,192.3911614,203.41335780000003
INDOFLOODS-gauge-369-32,50.58312559,127.08918590000002,158.77215719999995,183.7412851,191.8010225,209.8256917,229.8459859,257.4066956,301.4883939,343.43737660000005
INDOFLOODS-gauge-369-33,31.65418383,63.64998694,87.03186626,100.5904199,105.6339731,131.7337774,154.1262733,181.3825664,216.5791405,258.8332554
INDOFLOODS-gauge-369-34,17.73337735,37.36416317,63.89313891,94.79593511,107.5088237,118.9908725,130.4184121,141.1942119,158.1728666,181.5745908
INDOFLOODS-gauge-369-35,16.30180777,40.97739279,59.27688865,75.51821701,93.25159437,112.8823802,139.41135590000002,170.3141521,183.0270407,194.5090895
INDOFLOODS-gauge-370-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOFLOODS-gauge-370-2,0.0,0.0,0.0,0.0,0.004075238,0.004075238,0.004075238,0.004075238,0.004075238,0.009141264
INDOFLOODS-gauge-370-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOFLOODS-gauge-370-4,0.0,0.0,0.028767336,0.057534672,0.057534672,0.282200762,0.6643071620000001,0.872260722,1.214213282,1.214213282
INDOFLOODS-gauge-370-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOFLOODS-gauge-370-6,2.8207028,5.9975121,13.8504217,18.1093409,18.68660324,18.68660324,18.68660324,18.68660324,18.68660324,18.68660324
INDOFLOODS-gauge-370-7,0.0,0.0,0.4511277,0.64110117,0.89560277,0.905603253,0.905603253,0.905603253,0.905603253,0.905603253
INDOFLOODS-gauge-370-8,8.319157,9.3086116,10.4515119,10.76304145,12.21826075,12.21993647,12.21993647,12.21993647,13.27803977,13.51483962
INDOFLOODS-gauge-370-9,0.33042043,0.341242199,0.489312909,0.489312909,0.513614041,0.580461081,1.794964681,1.794964681,1.888346301,1.88954782
INDOFLOODS-gauge-370-10,30.34756,59.219836,70.230774,75.1692777,87.1288607,100.4442847,138.8883847,142.8208343,151.1941158,220.8405258
INDOFLOODS-gauge-370-11,31.6663,78.373636,117.541696,151.496454,201.470894,261.142868,315.818184,394.896504,461.190034,503.270566
INDOFLOODS-gauge-370-12,0.0,0.032763608,1.210794308,2.356061408,2.8445464780000003,3.168475778,3.659804228,3.662103577,5.028303077,5.581259537
INDOFLOODS-gauge-370-13,0.2875277,0.5126016999999999,1.33966747,1.42415323,1.56480997,2.11189204,4.56586774,11.09013974,11.09013974,11.09013974
INDOFLOODS-gauge-370-14,0.047306273,0.047306273,0.776367273,1.921033073,2.5399490730000003,2.842647213,2.842647213,2.842647213,2.842647213,2.842647213
INDOFLOODS-gauge-370-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOFLOODS-gauge-370-16,0.0,0.0,0.28661728,0.29861816,0.29861816,0.298752229,0.301163882,0.301163882,0.301163882,0.304478481
INDOFLOODS-gauge-370-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOFLOODS-gauge-370-18,0.0,0.0,0.0,0.0,0.0,0.0,0.21081452,0.21081452,0.21081452,0.21081452
INDOFLOODS-gauge-370-19,0.0,0.0,0.0,0.0,0.0,0.00427442,0.06407224,0.06407224,0.06407224,0.06407224
INDOFLOODS-gauge-370-20,0.17890665,0.183186508,0.668182608,0.687221935,0.687221935,0.687221935,0.687221935,0.687221935,0.687221935,0.687221935
INDOFLOODS-gauge-370-21,0.001638869,0.794446269,3.323092769,3.855683669,7.025014069,7.170984729,9.889612929,11.39647743,11.39694248,11.39694248
INDOFLOODS-gauge-370-22,9.843559,30.019563,41.598316,50.338292,58.725262,61.2709544,63.013322,63.50432268,66.09651078,69.81736178
INDOFLOODS-gauge-370-23,6.216971,15.669167000000002,26.875417,36.781598,55.385146,89.855766,105.669705,139.994465,205.930185,283.560985
INDOFLOODS-gauge-370-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOFLOODS-gauge-372-1,101.0555743,242.0900264,300.9676269,394.2707104,444.15214060000005,541.9553174,593.9343241,615.0996279,651.7200759,700.9455406000002
INDOFLOODS-gauge-372-2,16.80053564,39.16157207,81.76521664,101.8405266,108.001047,109.3582761,109.49388229999998,109.6924084,114.8826404,166.37590980000004
INDOFLOODS-gauge-372-3,74.556911,147.5646036,202.2117033,280.8777274,298.2625331000001,304.3009875,320.3732296,337.9546373,343.60019710000006,357.9792389
INDOFLOODS-gauge-372-4,57.45629829,113.6010634,161.9853389,195.1640303,213.4784721,233.8024664,267.0293447,311.1948066,352.0098470000001,444.1909296
INDOFLOODS-gauge-372-5,32.56869257,82.68471943,122.9409733,139.73601399999998,158.6950768,196.711516,269.07861210000004,305.104001,341.6744563000001,356.504692
INDOFLOODS-gauge-372-6,40.63350314,66.32994871,98.89864129,149.0146681,189.270922,206.0659627,225.0250256,263.0414647,335.4085608,371.4339497
INDOFLOODS-gauge-372-7,61.94751771,113.46255829999998,162.458856,235.8479566,276.4814597,302.1779053,334.7465979,384.8626247,425.1188786,441.9139193
INDOFLOODS-gauge-372-8,66.66581429,144.3534627,248.9765634,367.0823649,429.0298826,480.54492310000006,529.5412209,602.9303214,643.5638246,669.2602701000002
INDOFLOODS-gauge-372-9,81.54065114,156.6269507,229.7082486,294.4007187,361.066533,438.7541814,543.3772821,661.4830836,723.4306012999998,774.9456418999998
INDOFLOODS-gauge-372-10,25.38743521,49.8380365,60.71181417,75.49851509999998,99.85774667,121.1205268,143.1419574,174.8316028,187.82610280000003,199.818367
INDOFLOODS-gauge-372-11,73.37162629,142.87088169999996,163.5472726,207.0537704,295.1070626,310.425057,320.474971,333.6017436,350.4639943,354.5485703
INDOFLOODS-gauge-372-12,55.26978643,90.94353214,153.1749364,231.2700771,304.6417034,374.1409589,394.8173497,438.3238476,526.3771397,541.6951341
INDOFLOODS-gauge-372-13,154.7217586,226.13526890000003,278.5396809,328.551701,361.0297271,383.098953,441.0006879,513.6816863,579.6689157000002,642.781717
INDOFLOODS-gauge-372-14,43.09054514,84.123616,118.9024967,168.7580854,254.9321876,409.6539461,481.06745639999986,533.4718684,583.4838886,615.9619147000002
INDOFLOODS-gauge-372-15,51.79192343,101.2091823,120.1680214,135.0306794,158.5664964,178.7700003,214.73454390000003,239.968518,254.4392699,266.36004410000004
INDOFLOODS-gauge-372-16,47.79148043,104.54900759999998,151.98486090000003,231.9060133,287.8973301000001,405.9295001,457.7214236,507.1386824,526.0975216,540.9601796000002
INDOFLOODS-gauge-372-17,127.5675516,183.729412,260.57690130000003,353.0286647,460.01015589999986,513.2381303999998,547.7827242999998,595.9869022999999,629.4627218999998,650.9004374
INDOFLOODS-gauge-372-18,67.69413643,150.2209109,179.0091236,225.0402583,249.5855871,306.064459,418.8278347,546.3953863,602.5572467000002,679.4047360000002
INDOFLOODS-gauge-372-19,37.76506914,97.48695771,147.0450553,196.3039673,266.4307846,337.8965979,428.3997196,523.5616636,591.2558,673.7825744
INDOFLOODS-gauge-372-20,121.3105727,205.3932016,260.9562766,316.0209017,368.9906571,417.6780773,469.41998,523.3714119,591.3595057,629.1245749
INDOFLOODS-gauge-372-21,133.47591709999998,208.5984321,252.9904923,375.0442574,415.9188036000001,468.311964,546.7313676,591.4729074,614.0838194,681.7726928999998
INDOFLOODS-gauge-372-22,52.31589829,112.2756441,208.480861,341.95677810000007,417.0792931,461.4713533,583.5251184,624.3996646,676.792825,755.2122286
INDOFLOODS-gauge-372-23,36.22691886,68.12750514,136.321139,188.6370373,248.5967831,344.802,478.2779171,553.4004321000001,597.7924922999998,719.8462574
INDOFLOODS-gauge-372-24,129.0575386,202.1474879,262.68043509999995,307.9836659,355.8251157,384.8336166,406.950831,444.1989319,473.867043,494.854127
INDOFLOODS-gauge-372-25,88.13439671,141.8520791,177.9066113,192.4568184,207.146164,227.97348030000003,289.95495960000005,319.8176546,342.03355710000005,364.0370149
INDOFLOODS-gauge-372-26,85.96024857,136.8124986,168.0124291,188.8573459,210.5790909,222.1703149,233.590844,242.078668,250.7574771,271.07950939999995
INDOFLOODS-gauge-372-27,135.0066937,238.7562294,328.08432789999995,391.6093639,467.52881900000006,501.1520299,517.6394432,529.4477132000002,551.6549844,570.0321052999999
INDOFLOODS-gauge-372-28,89.50094486,148.0022254,174.99600959999995,191.5948427,203.5432971,210.7402438,247.0197554,273.3275095,323.43771789999994,364.8702798
